"","TCGA-G3-A25X-01A-11R-A16W-07","TCGA-DD-AADS-01A-11R-A41C-07","TCGA-G3-AAV3-01A-11R-A37K-07","TCGA-T1-A6J8-01A-11R-A32O-07","TCGA-2Y-A9GU-01A-11R-A38B-07","TCGA-2Y-A9HB-01A-11R-A39D-07","TCGA-DD-A73E-01A-12R-A32O-07","TCGA-UB-A7MB-01A-11R-A33R-07","TCGA-DD-A73A-01A-12R-A32O-07","TCGA-DD-AAEG-01A-11R-A39D-07","TCGA-ED-A8O6-01A-11R-A36F-07","TCGA-G3-AAV7-01A-11R-A38B-07","TCGA-CC-A7IJ-01A-11R-A33R-07","TCGA-2Y-A9H9-01A-21R-A39D-07","TCGA-CC-5261-01A-01R-A131-07","TCGA-RC-A7SH-01A-11R-A38B-07","TCGA-DD-A1EI-01A-11R-A131-07","TCGA-G3-A3CJ-01A-11R-A213-07","TCGA-GJ-A9DB-01A-11R-A37K-07","TCGA-ED-A7PY-01A-11R-A33R-07","TCGA-K7-A5RG-01A-11R-A28V-07","TCGA-G3-A7M5-01A-11R-A33R-07","TCGA-DD-AADN-01A-11R-A41C-07","TCGA-CC-A8HS-01A-11R-A36F-07","TCGA-WQ-AB4B-01A-11R-A41C-07","TCGA-FV-A23B-01A-11R-A16W-07","TCGA-FV-A3R3-01A-11R-A22L-07","TCGA-G3-AAV0-01A-11R-A37K-07","TCGA-5C-A9VG-01A-11R-A37K-07","TCGA-BC-4072-01B-11R-A155-07","TCGA-DD-AAVV-01A-11R-A41C-07","TCGA-DD-AADB-01A-11R-A41C-07","TCGA-DD-AAVQ-01A-11R-A41C-07","TCGA-CC-5258-01A-01R-A131-07","TCGA-EP-A3JL-01A-11R-A213-07","TCGA-DD-A73C-01A-12R-A33J-07","TCGA-G3-AAV1-01A-11R-A38B-07","TCGA-DD-AAEE-01A-11R-A41C-07","TCGA-G3-A25T-01A-11R-A16W-07","TCGA-LG-A9QC-01A-11R-A37K-07","TCGA-ED-A82E-01A-11R-A352-07","TCGA-DD-AACF-01A-11R-A41C-07","TCGA-QA-A7B7-01A-11R-A32O-07","TCGA-DD-AAC9-01A-11R-A41C-07","TCGA-DD-AAE6-01A-11R-A41C-07","TCGA-DD-A3A2-01A-11R-A213-07","TCGA-DD-A39Y-01A-11R-A213-07","TCGA-BC-A112-01A-11R-A131-07","TCGA-ZP-A9CZ-01A-11R-A38B-07","TCGA-CC-A3MB-01A-11R-A213-07","TCGA-DD-AAE1-01A-11R-A41C-07","TCGA-EP-A3RK-01A-11R-A22L-07","TCGA-G3-A3CG-01A-11R-A213-07","TCGA-DD-AA3A-01A-11R-A37K-07","TCGA-BC-4073-01B-02R-A131-07","TCGA-DD-AACK-01A-11R-A41C-07","TCGA-XR-A8TE-01A-11R-A36F-07","TCGA-G3-A25V-01A-11R-A16W-07","TCGA-DD-A4NA-01A-11R-A266-07","TCGA-DD-AAD3-01A-11R-A41C-07","TCGA-DD-A118-01A-11R-A131-07","TCGA-ED-A459-01A-11R-A266-07","TCGA-RC-A7SB-01A-21R-A352-07","TCGA-WQ-A9G7-01A-11R-A37K-07","TCGA-DD-AAEA-01A-11R-A41C-07","TCGA-G3-A7M7-01A-12R-A352-07","TCGA-BC-A10T-01A-11R-A131-07","TCGA-DD-AADP-01A-11R-A39D-07","TCGA-DD-AACT-01A-11R-A41C-07","TCGA-UB-A7MA-01A-11R-A33R-07","TCGA-DD-A73D-01A-12R-A32O-07","TCGA-DD-A4NB-01A-12R-A266-07","TCGA-2Y-A9GT-01A-11R-A38B-07","TCGA-DD-AADL-01A-11R-A41C-07","TCGA-DD-A1EG-01A-11R-A213-07","TCGA-DD-A4ND-01A-11R-A266-07","TCGA-2Y-A9H6-01A-11R-A39D-07","TCGA-DD-AAW1-01A-11R-A41C-07","TCGA-DD-A1EA-01A-11R-A131-07","TCGA-ED-A66Y-01A-11R-A311-07","TCGA-DD-AACH-01A-11R-A41C-07","TCGA-XR-A8TC-01A-11R-A36F-07","TCGA-DD-A3A4-01A-11R-A22L-07","TCGA-DD-A11A-01A-11R-A131-07","TCGA-DD-AADF-01A-11R-A41C-07","TCGA-ZP-A9D0-01A-11R-A37K-07","TCGA-UB-AA0V-01A-11R-A38B-07","TCGA-MR-A520-01A-11R-A266-07","TCGA-RC-A6M5-01A-11R-A32O-07","TCGA-EP-A2KA-01A-11R-A180-07","TCGA-DD-AAE7-01A-11R-A41C-07","TCGA-DD-AAE4-01A-11R-A41C-07","TCGA-DD-A4NF-01A-11R-A27V-07","TCGA-DD-AACP-01A-11R-A41C-07","TCGA-DD-AAE0-01A-11R-A41C-07","TCGA-BC-A8YO-01A-11R-A37K-07","TCGA-DD-A3A9-01A-11R-A266-07","TCGA-CC-A7II-01A-11R-A33J-07","TCGA-DD-AAD1-01A-11R-A41C-07","TCGA-XR-A8TF-01A-11R-A36F-07","TCGA-G3-A6UC-01A-21R-A33J-07","TCGA-DD-A1ED-01A-11R-A155-07","TCGA-CC-5262-01A-01R-A131-07","TCGA-ZS-A9CF-01A-11R-A38B-07","TCGA-FV-A3I1-01A-11R-A22L-07","TCGA-DD-AAW0-01A-11R-A41C-07","TCGA-DD-AAD8-01A-11R-A41C-07","TCGA-ZP-A9D4-01A-11R-A37K-07","TCGA-RC-A7SK-01A-11R-A352-07","TCGA-DD-AAC8-01A-11R-A41C-07","TCGA-GJ-A3OU-01A-31R-A38B-07","TCGA-KR-A7K8-01A-11R-A33J-07","TCGA-CC-A1HT-01A-11R-A131-07","TCGA-BC-A69H-01A-11R-A311-07","TCGA-DD-AAVR-01A-11R-A41C-07","TCGA-DD-AAE3-01A-11R-A41C-07","TCGA-DD-A4NN-01A-11R-A28V-07","TCGA-DD-AACC-01A-11R-A41C-07","TCGA-DD-AADI-01A-11R-A41C-07","TCGA-DD-AAEB-01A-11R-A41C-07","TCGA-2Y-A9H1-01A-11R-A38B-07","TCGA-DD-AACB-01A-11R-A41C-07","TCGA-WX-AA46-01A-11R-A39D-07","TCGA-DD-A1EJ-01A-11R-A155-07","TCGA-EP-A2KB-01A-11R-A180-07","TCGA-ED-A66X-01A-11R-A311-07","TCGA-DD-AACW-01A-11R-A41C-07","TCGA-NI-A4U2-01A-11R-A28V-07","TCGA-ED-A97K-01A-21R-A38B-07","TCGA-G3-A3CK-01A-11R-A213-07","TCGA-DD-AADW-01A-11R-A39D-07","TCGA-DD-AAVP-01A-11R-A41C-07","TCGA-DD-A39W-01A-11R-A213-07","TCGA-DD-A4NR-01A-11R-A311-07","TCGA-DD-AACU-01A-11R-A41C-07","TCGA-KR-A7K7-01A-11R-A33J-07","TCGA-DD-AACQ-01A-11R-A41C-07","TCGA-DD-A11B-01A-11R-A131-07","TCGA-DD-A4NS-01A-11R-A311-07","TCGA-DD-A1EH-01A-11R-A131-07","TCGA-DD-AAW3-01A-11R-A41C-07","TCGA-DD-AADA-01A-11R-A41C-07","TCGA-UB-A7MF-01A-11R-A33J-07","TCGA-DD-A119-01A-11R-A131-07","TCGA-2Y-A9H8-01A-11R-A39D-07","TCGA-K7-A6G5-01A-11R-A311-07","TCGA-WJ-A86L-01A-12R-A39D-07","TCGA-ZS-A9CG-01A-11R-A37K-07","TCGA-O8-A75V-01A-11R-A32O-07","TCGA-ED-A7PZ-01A-11R-A33R-07","TCGA-DD-A1EL-01A-11R-A155-07","TCGA-G3-A5SL-01A-11R-A27V-07","TCGA-DD-A1EE-01A-11R-A131-07","TCGA-CC-5263-01A-01R-A131-07","TCGA-G3-A3CI-01A-11R-A213-07","TCGA-ED-A5KG-01A-11R-A27V-07","TCGA-DD-AAVS-01A-11R-A41C-07","TCGA-DD-A4NO-01A-11R-A28V-07","TCGA-CC-A3MA-01A-11R-A213-07","TCGA-NI-A8LF-01A-11R-A36F-07","TCGA-5C-A9VH-01A-11R-A37K-07","TCGA-DD-A4NE-01A-11R-A27V-07","TCGA-FV-A4ZQ-01A-11R-A266-07","TCGA-K7-A5RF-01A-11R-A28V-07","TCGA-DD-A1EB-01A-11R-A131-07","TCGA-DD-AAVU-01A-11R-A41C-07","TCGA-DD-AADU-01A-11R-A41C-07","TCGA-2Y-A9H0-01A-11R-A38B-07","TCGA-GJ-A6C0-01A-12R-A311-07","TCGA-ED-A4XI-01A-11R-A266-07","TCGA-G3-A7M8-01A-11R-A33R-07","TCGA-CC-A3M9-01A-11R-A213-07","TCGA-FV-A2QR-01A-11R-A213-07","TCGA-MR-A8JO-01A-12R-A36F-07","TCGA-DD-A3A6-01A-11R-A22L-07","TCGA-G3-AAV4-01A-11R-A38B-07","TCGA-DD-A11D-01A-11R-A131-07","TCGA-BD-A3EP-01A-11R-A22L-07","TCGA-EP-A12J-01A-11R-A131-07","TCGA-4R-AA8I-01A-11R-A38B-07","TCGA-CC-A7IF-01A-11R-A33J-07","TCGA-KR-A7K0-01A-12R-A33R-07","TCGA-CC-A5UE-01A-11R-A28V-07","TCGA-HP-A5MZ-01A-21R-A27V-07","TCGA-CC-A8HU-01A-11R-A36F-07","TCGA-DD-AADO-01A-11R-A41C-07","TCGA-DD-AAD5-01A-11R-A41C-07","TCGA-LG-A6GG-01A-11R-A311-07","TCGA-G3-A5SI-01A-31R-A27V-07","TCGA-RG-A7D4-01A-12R-A33R-07","TCGA-KR-A7K2-01A-12R-A33R-07","TCGA-DD-AADM-01A-11R-A41C-07","TCGA-XR-A8TG-01A-11R-A36F-07","TCGA-DD-AACD-01A-11R-A41C-07","TCGA-3K-AAZ8-01A-12R-A39D-07","TCGA-DD-AAD0-01A-11R-A41C-07","TCGA-DD-AADJ-01A-11R-A41C-07","TCGA-ES-A2HS-01A-11R-A180-07","TCGA-HP-A5N0-01A-11R-A28V-07","TCGA-ED-A7XP-01A-11R-A352-07","TCGA-G3-A7M9-01A-23R-A352-07","TCGA-G3-A3CH-01A-11R-A22L-07","TCGA-G3-A25S-01A-11R-A16W-07","TCGA-2Y-A9GW-01A-11R-A38B-07","TCGA-BC-A217-01A-11R-A155-07","TCGA-DD-AACX-01A-11R-A41C-07","TCGA-CC-A5UD-01A-11R-A28V-07","TCGA-EP-A26S-01A-11R-A16W-07","TCGA-MI-A75E-01A-11R-A32O-07","TCGA-DD-AACO-01A-11R-A41C-07","TCGA-G3-A5SK-01A-11R-A27V-07","TCGA-BC-A110-01A-11R-A131-07","TCGA-G3-A5SM-01A-12R-A28V-07","TCGA-ED-A8O5-01A-11R-A36F-07","TCGA-FV-A3R2-01A-11R-A22L-07","TCGA-DD-A116-01A-11R-A131-07","TCGA-DD-A39X-01A-11R-A213-07","TCGA-2Y-A9H2-01A-12R-A38B-07","TCGA-CC-A9FS-01A-11R-A37K-07","TCGA-XR-A8TD-01A-12R-A39D-07","TCGA-ZP-A9D2-01A-11R-A38B-07","TCGA-DD-A4NK-01A-11R-A28V-07","TCGA-FV-A4ZP-01A-12R-A266-07","TCGA-DD-AAE2-01A-11R-A41C-07","TCGA-DD-A39Z-01A-11R-A213-07","TCGA-5R-AA1D-01A-11R-A38B-07","TCGA-2Y-A9H7-01A-11R-A39D-07","TCGA-CC-5264-01A-01R-A131-07","TCGA-UB-A7ME-01A-11R-A33J-07","TCGA-UB-A7MD-01A-12R-A352-07","TCGA-RC-A6M6-01A-11R-A32O-07","TCGA-DD-A3A8-01A-11R-A22L-07","TCGA-ED-A7PX-01A-51R-A352-07","TCGA-DD-AACZ-01A-11R-A41C-07","TCGA-DD-A39V-01A-11R-A213-07","TCGA-ZS-A9CE-01A-11R-A37K-07","TCGA-5R-AA1C-01A-11R-A41C-07","TCGA-G3-A25Z-01A-11R-A16W-07","TCGA-5R-AAAM-01A-12R-A41C-07","TCGA-ES-A2HT-01A-12R-A180-07","TCGA-DD-A3A7-01A-11R-A22L-07","TCGA-BD-A2L6-01A-11R-A213-07","TCGA-DD-AAE9-01A-11R-A41C-07","TCGA-CC-A7IH-01A-11R-A33J-07","TCGA-DD-AACL-01A-11R-A41C-07","TCGA-CC-5259-01A-31R-A213-07","TCGA-G3-A7M6-01A-11R-A33R-07","TCGA-DD-AAD6-01A-11R-A41C-07","TCGA-FV-A2QQ-01A-11R-A22L-07","TCGA-2Y-A9GX-01A-11R-A38B-07","TCGA-BD-A3ER-01A-11R-A213-07","TCGA-DD-AADC-01A-11R-A41C-07","TCGA-BC-A10Z-01A-11R-A131-07","TCGA-5C-AAPD-01A-21R-A39D-07","TCGA-DD-AAED-01A-12R-A41C-07","TCGA-DD-AACI-01A-11R-A41C-07","TCGA-G3-A25Y-01A-11R-A16W-07","TCGA-ZP-A9CY-01A-11R-A38B-07","TCGA-PD-A5DF-01A-11R-A27V-07","TCGA-DD-A114-01A-11R-A131-07","TCGA-DD-AAVY-01A-11R-A41C-07","TCGA-BC-A10S-01A-22R-A131-07","TCGA-CC-A123-01A-11R-A131-07","TCGA-MI-A75H-01A-11R-A32O-07","TCGA-DD-AADG-01A-11R-A41C-07","TCGA-BC-A10U-01A-11R-A131-07","TCGA-CC-A7IG-01A-11R-A33J-07","TCGA-DD-A3A3-01A-11R-A22L-07","TCGA-2Y-A9GZ-01A-11R-A39D-07","TCGA-K7-AAU7-01A-11R-A38B-07","TCGA-BW-A5NO-01A-11R-A27V-07","TCGA-DD-AAVX-01A-11R-A41C-07","TCGA-DD-A4NJ-01A-11R-A27V-07","TCGA-DD-AACS-01A-11R-A41C-07","TCGA-UB-AA0U-01A-11R-A38B-07","TCGA-CC-A9FW-01A-11R-A37K-07","TCGA-CC-A8HT-01A-11R-A36F-07","TCGA-G3-AAUZ-01A-11R-A38B-07","TCGA-G3-A25U-01A-11R-A16W-07","TCGA-DD-AAEK-01A-11R-A41C-07","TCGA-DD-AAEH-01A-11R-A41C-07","TCGA-DD-A73F-01A-11R-A32O-07","TCGA-2Y-A9HA-01A-11R-A39D-07","TCGA-UB-A7MC-01A-11R-A33R-07","TCGA-DD-AACG-01A-11R-A41C-07","TCGA-2Y-A9GY-01A-11R-A38B-07","TCGA-DD-A1EF-01A-11R-A131-07","TCGA-DD-AADQ-01A-11R-A41C-07","TCGA-DD-AACA-01A-11R-A41C-07","TCGA-DD-A1EK-01A-11R-A213-07","TCGA-DD-AAD2-01A-11R-A41C-07","TCGA-DD-A11C-01A-11R-A131-07","TCGA-DD-AAEI-01A-11R-A41C-07","TCGA-G3-AAV5-01A-11R-A37K-07","TCGA-DD-AADK-01A-11R-A41C-07","TCGA-2Y-A9H5-01A-11R-A38B-07","TCGA-FV-A3I0-01A-11R-A22L-07","TCGA-CC-A7IL-01A-11R-A33R-07","TCGA-DD-A115-01A-11R-A131-07","TCGA-2Y-A9GS-01A-12R-A38B-07","TCGA-ZP-A9CV-01A-11R-A38B-07","TCGA-BC-A69I-01A-11R-A311-07","TCGA-ZP-A9D1-01A-11R-A38B-07","TCGA-MI-A75C-01A-11R-A32O-07","TCGA-DD-AADV-01A-11R-A39D-07","TCGA-BC-A10Y-01A-11R-A131-07","TCGA-DD-AACV-01A-11R-A41C-07","TCGA-DD-AADR-01A-11R-A41C-07","TCGA-EP-A2KC-01A-11R-A213-07","TCGA-DD-AACJ-01A-11R-A41C-07","TCGA-BC-A10R-01A-11R-A131-07","TCGA-LG-A9QD-01A-11R-A38B-07","TCGA-WX-AA44-01A-11R-A39D-07","TCGA-DD-A113-01A-11R-A131-07","TCGA-FV-A496-01A-11R-A266-07","TCGA-DD-A1EC-01A-21R-A131-07","TCGA-BC-A10Q-01A-11R-A131-07","TCGA-DD-AAVW-01A-11R-A41C-07","TCGA-2Y-A9H3-01A-11R-A38B-07","TCGA-DD-A4NH-01A-11R-A27V-07","TCGA-CC-A7IE-01A-21R-A38B-07","TCGA-DD-A4NQ-01A-21R-A28V-07","TCGA-DD-A4NG-01A-11R-A27V-07","TCGA-DD-AAW2-01A-11R-A41C-07","TCGA-DD-A73B-01A-12R-A32O-07","TCGA-DD-A4NI-01A-11R-A27V-07","TCGA-MI-A75G-01A-11R-A32O-07","TCGA-BC-A10X-01A-11R-A131-07","TCGA-CC-A3MC-01A-11R-A22L-07","TCGA-2Y-A9GV-01A-11R-A38B-07","TCGA-DD-A73G-01A-22R-A32O-07","TCGA-CC-5260-01A-01R-A131-07","TCGA-CC-A7IK-01A-12R-A33R-07","TCGA-DD-A4NL-01A-11R-A28V-07","TCGA-DD-A3A1-01A-11R-A213-07","TCGA-G3-AAV2-01A-11R-A37K-07","TCGA-BC-A216-01A-11R-A155-07","TCGA-DD-A4NV-01A-11R-A311-07","TCGA-ED-A627-01A-12R-A311-07","TCGA-RC-A7S9-01A-11R-A33R-07","TCGA-DD-AADD-01A-11R-A41C-07","TCGA-BC-A10W-01A-11R-A131-07","TCGA-BC-A3KG-01A-11R-A213-07","TCGA-DD-AACN-01A-11R-A41C-07","TCGA-G3-AAV6-01A-21R-A37K-07","TCGA-DD-AAVZ-01A-11R-A41C-07","TCGA-DD-AACE-01A-11R-A41C-07","TCGA-BC-A3KF-01A-11R-A213-07","TCGA-ZS-A9CD-01A-11R-A37K-07","TCGA-DD-AADY-01A-11R-A41C-07","TCGA-2Y-A9H4-01A-11R-A38B-07","TCGA-WX-AA47-01A-11R-A39D-07","TCGA-G3-A5SJ-01A-11R-A27V-07","TCGA-YA-A8S7-01A-11R-A37K-07","TCGA-FV-A495-01A-11R-A266-07","TCGA-DD-A4NP-01A-11R-A28V-07","TCGA-MI-A75I-01A-11R-A32O-07","TCGA-DD-A3A5-01A-11R-A22L-07","TCGA-DD-AACY-01A-11R-A41C-07","TCGA-CC-A5UC-01A-11R-A28V-07","TCGA-CC-A8HV-01A-11R-A36F-07","TCGA-BC-A5W4-01A-11R-A28V-07","TCGA-RC-A7SF-01A-11R-A352-07","TCGA-RC-A6M4-01A-11R-A32O-07","TCGA-ED-A7XO-01A-11R-A352-07"
"aDC",0.0626920460475511,0.0630339261278987,0.11586357199805,0.0238683442872008,7.6816236798488e-19,0.0536544097061655,0,1.16755318358441e-18,0.0128910181126916,0,0.0220677304402773,0.0151074685930539,0.113283814485636,0.0192474644501607,0.129829561405503,9.18984262495128e-18,0.0948919548422081,0.042808618325693,0.018396840338018,0.00854790525974296,0.110074995366633,3.0218746109271e-18,0.145824436106933,2.59409186522544e-18,0.0426510165535716,0.0459542822398351,0.0806034941996827,0.0151234534429767,0.0169764145413286,0.0337459600680633,0.164082936736753,0.129744854996657,0.16320082228317,0.0234254150798802,0.167697627985109,1.39364291707747e-17,5.82313066686131e-05,0,0.0333104106569032,0,0.00788550321601587,0.0349773835448265,0,0.115889838690406,0,0,0.0020629383285284,0.0186337358036423,0.115399665699682,0,0.013463401312788,0.0905792822583065,0.0861765175394976,0.0035253400515097,0.0975255004259831,0,0.0210251959875758,0.157677089605543,0.024295559531299,0.0630845959578779,0.0402831832212818,0.0112471201960763,6.96884262342151e-18,8.55773176207585e-19,0.0823655080766175,2.40688598153113e-18,0.042166699566715,0.0672941916753372,0.073721155789457,0.00434801339089573,0,0.0631056348670852,0.0388003444846493,0,0.178432143117922,0.0862887525374084,0.113642177291883,8.71765096679717e-19,0.0299965015054296,0,0.0130593628585537,0,1.00144687356856e-17,5.25443222944153e-19,0.0231397991179334,4.09316930155715e-18,0.0495362015774605,2.08979597507107e-18,0.0568286710394262,0.111671277205326,0.100226458892537,0.173614941040479,4.8087007731732e-18,0.0510423883840024,0.0506016087738575,0.0562679128078039,0.0631414009596253,0.0046405634320703,0.142104345489558,0,3.07806298953515e-18,0.0548875472083221,0.0913712286196388,0,0.0755067285626287,0.0896200112528178,0,0,5.47654975501979e-18,0.0288880338431873,0.215949644858742,0.111171271206016,0.126905389614096,0.046039805626054,0.109967140521917,3.13349969340253e-18,0.0094653710923212,0.17926379577113,0.172451637639121,0,0.0716554658528472,0.10246062303732,4.6319585316561e-18,0.00537354986817782,1.06446227613049e-18,0.0691326893081728,3.44336088089572e-18,6.94901694902831e-18,0.0232655277673167,0.0268153472434044,0.0408761296197032,0.0182667946114482,0.0249673390835852,0.0602361305493179,0.0340959552443299,0.0213525789097935,0,0,0.089473454746856,0.0751108452744429,2.60121997046153e-18,0.0863619663726091,0.0837203314927939,0.0840757296215234,0.0490330131930824,0.0951285643050048,2.8604869408919e-18,5.80032263507954e-18,0.115682216398661,2.11915149693154e-19,0,1.52817785467707e-19,0.00709947163919863,0.0413297274717836,0.0152129240344127,0.249855742531783,8.66049537218116e-05,0.0855048445181558,0.0218343831287603,1.37217140016208e-17,0,0,0.0859021006037864,0.181609064527438,0,0,1.19889265722066e-19,0.0461291690045396,0.0581408522964002,0.145208966091692,0,0.156686396312188,0,0.110345188248338,0.027231826106624,0.0170593286339402,3.86140734026535e-18,0.137218396001247,0,0.00731028878106608,0,0.0189727917482408,0,0.0957378008323343,0,0.140994843863266,4.45497215825543e-18,0,3.0279128836706e-19,0.0771941498785936,0.0546135803141546,0.0706580400595078,0.0374109394381173,0.0344158555276371,0.0112274646398023,0,0.00323165132210775,1.62865551200142e-18,5.40542572360063e-18,0.0394212155651308,0,0.0759112218747958,0,0.176185383994478,0.0894500323948547,2.88970442309328e-18,0.0212936642901484,2.99176365631035e-18,0.0809986186698054,0.0848425461519976,0.0113411333194725,0.194042505229785,0.119914156670715,0,5.77314663539629e-19,0.0522049111138643,0.0776637044528441,0.0515541352741504,9.9144752853923e-19,0.122530230460876,0.0396447433957704,3.56202710872059e-19,0.0773777794335709,0.0691114722667278,2.22224392016499e-18,0.0567092976584586,3.05130706628067e-18,0.00163073260758939,0.117598804966115,0.0588877706212522,0.0250159368463115,0,0.0203250458057491,0.048219736823879,0.0845528257398035,0,0.012309150004261,0.0463126461189781,0.0705067652930827,0.117153831618103,0.0040096262100391,0.00392517162419054,0,1.48445487928172e-17,0.096901917758944,0.0200281546506772,0.0611953362698488,0,0.0972188522192396,0.126904787227084,0.108796431376926,0.0267576928256094,3.62054433718298e-20,0.161554895710442,2.62944627350359e-18,0.133879413924171,0.1497034954912,0.0837310679886719,0.0859602136101266,0.24035658126381,0,0,0.0894483771375096,0.0126368521401331,2.30546373234526e-17,0,0.0168894277880733,0,5.73359651814515e-18,0.0295567651411611,0.0148156758915345,0.0572303085801759,0.0854596608462267,9.03697642379168e-18,0.0963863573813109,0.0529560403556889,0.0425208227440503,0.0886006835733204,0,0.122482042763637,0.0688128959827326,0.0934752059901234,9.65292463043498e-18,2.05605628960265e-18,2.91926384495699e-18,0.158066219799721,0.0852936663160384,0,0,3.55608878525113e-18,0.135922152978632,0,0.0248571782189458,0.0141529926759773,0.100021862049352,0.0500549594500886,0.0208382182930405,0,0.0345824510407619,0.0560524943839738,0.0639268636568529,9.59461735318067e-20,0.0741062296832186,0.0224302434523074,5.29180565801253e-19,0.0125958760966109,0,0,0.038271233089957,1.3633580842451e-18,0.0545599402561227,5.91249264682718e-21,0.0719908838275695,0.0410423413913384,0,0.0934478336917936,0.0251005960085139,0.0874941363186826,0.138199667290086,0,0.0792361046368047,0,0.0374966165486344,3.0177043656004e-19,0,0.0973829336414112,8.79960070392456e-18,0.0681536096639204,0.0193959496080328,4.10537456328561e-18,0,0.0583928569908355,0.00283815664574453,0,0.017189090665759,0,0.00181501014818129,1.09205034947917e-18,0.157124066681715,0.0439414592278644,0.00989384399733907,0.0292794746936224,0,0.113558889879415,0.0231798014193732,0.0337044658522319,0.00288870038210897,0,0.101622029970499,2.58443761529618e-18,0,4.3154418307017e-18,0.0639927528777436,0.0744767531308328,0.125391172665615,0,0,3.54551649849029e-18,0,0.0617559618218361,2.27490539005877e-18,1.87764475818788e-17,0.0121126946769047,0,0.093018027590534
