,SA594586,SA595301,SA595608,SA594463,SA595308,SA560667,SA594724,SA595413,SA595487,SA561027,SA560681,SA595264,SA594546,SA595510,SA595315,SA560723,SA595512,SA595585,SA560640,SA560659,SA595481,SA594753,SA595454,SA560624,SA595506,SA594397,SA595590,SA594402,SA595587,SA595563,SA595437,SA595446,SA560689,SA560626,SA560665,SA595571,SA561024,SA594269,SA595483,SA595524,SA560673,SA595564,SA560657,SA595581,SA560632,SA560675,SA595195,SA595242,SA560693,SA594297,SA595588,SA594514,SA595475,SA595570,SA595269,SA595549,SA594358,SA595357,SA595294,SA594388,SA595577,SA560701,SA595464,SA595598,SA560721,SA560719,SA570928,SA595545,SA560653,SA595191,SA560728,SA594599,SA560737,SA560713,SA595557,SA595371,SA595204,SA594500,SA595566,SA595530,SA560628,SA594486,SA560644,SA594677,SA560638,SA595573,SA595514,SA595493,SA560651,SA560735,SA560717,SA595384,SA560739,SA595338,SA595537,SA595388,SA594692,SA560697,SA560709,SA594777,SA595257,SA560706,SA595329,SA595516,SA560733,SA595355,SA560655,SA594564,SA595503,SA595600,SA595366,SA595501,SA595584,SA560622,SA594432,SA595458,SA595526,SA595217,SA594821,SA595499,SA560699,SA560636,SA560702,SA595539,SA595534,SA594785,SA594558,SA560642,SA594739,SA594656,SA594223,SA595504,SA595326,SA595519,SA595553,SA560704,SA560711,SA595472,SA595517,SA560695,SA595521,SA594383,SA595468,SA595282,SA595559,SA595224,SA595470,SA560647,SA560972,SA595345,SA595528,SA595386,SA560670,SA594340,SA595574,SA560685,SA595421,SA595428,SA595394,SA560687,SA595462,SA595398,SA595561,SA595405,SA595532,SA595579,SA560691,SA561015,SA560620,SA594647,SA560679,SA595251,SA594458,SA594576,SA595353,SA595441,SA595378,SA594611,SA560671,SA595432,SA594445,SA595491,SA594801,SA595402,SA560663,SA595392,SA594414,SA595236,SA595450,SA560727,SA594792,SA594627,SA595288,SA594507,SA595555,SA595551,SA560661,SA595385,SA594531,SA595466,SA560649,SA595606,SA595547,SA560668,SA560634,SA595477,SA595522,SA560984,SA560715,SA560677,SA560630,SA594368,SA595576,SA595417,SA594313,SA595495,SA595425,SA560725,SA595541,SA560707,SA595508,SA594207,SA595276,SA595489,SA595497,SA595212,SA595485,SA560683,SA595602,SA560741
KLRB1,0.160406391470049,0.179949942592781,0.207194359419609,0.221932201919151,0.2227351474827,0.281015651037417,0.32339732344338,0.328752560006814,0.3311542331453,0.384633347897174,0.419185441125551,0.423740372875333,0.437303067086515,0.450134239159539,0.451454470030311,0.500525055628671,0.514088727452614,0.535490533727431,0.538797561227184,0.547498732017853,0.557055836063261,0.568703256898388,0.594291148494164,0.608811932575497,0.618354579010226,0.662700555894908,0.670029188417612,0.761445853504535,0.786271133239765,0.820012655516349,0.851033156096697,0.864124256473713,0.883033470129554,0.933203672137456,0.957071026317581,0.997978400972142,1.01557100253352,1.02567869615778,1.02625650998182,1.03634184487078,1.03770647816021,1.09553606303927,1.13440119349498,1.14041953094775,1.15556567683324,1.15850881152549,1.21770861226673,1.30405719482593,1.33025480717937,1.34756635330984,1.35406056585305,1.41370672296994,1.44439269681649,1.48794580920008,1.48862798800494,1.49295493733649,1.50690434629986,1.51331767437387,1.52081804998873,1.52931473081761,1.57503004132301,1.59718184069882,1.64993476174691,1.76901256515996,1.80120943581493,1.81316317913775,1.84903951641885,1.85357226016071,1.87335816142667,1.88498827449315,1.89461098127934,1.95470305470331,2.04246427128773,2.0537034564557,2.07216321695798,2.09270721553109,2.09776897507947,2.15035395073,2.15566045394849,2.17693016146666,2.18516850559979,2.18698735210216,2.19672720268586,2.2003664068788,2.27092589945432,2.28436413598215,2.31735667198795,2.34232915861961,2.34562508685445,2.35360613635877,2.37034736060456,2.37348144476205,2.37350502269827,2.39300448272221,2.39887397655689,2.45430375075561,2.46142454633987,2.48539772752517,2.53720479813697,2.55944392297151,2.61869064376529,2.62613810670181,2.68657675659631,2.7755644230175,2.79673746035846,2.79811305417981,3.00495479708397,3.24258834259252,3.29274778308465,3.32429720938464,3.34443624366277,3.37381444017486,3.42929958179547,3.45383869619289,3.60865417175547,3.73648246859601,3.74935766639639,3.81082075934885,3.85072917860632,3.89335485037409,3.92238104004621,3.95077966267403,3.95561628763592,4.07891174544917,4.15841087885159,4.18705159222892,4.213308669188,4.27464670339395,4.34892902158575,4.3562591780536,4.38670731899531,4.46612666975445,4.50154981704804,4.58444195398616,4.58855749119266,4.61887987688828,4.65040304014393,4.71930798880562,4.8070483565241,4.81116387466927,4.9359513260815,4.94057207289289,5.03951165381769,5.0782339896564,5.12656632910554,5.13268453476496,5.18777976143157,5.45702540521497,5.51560711587721,5.51730107834096,5.53359450057588,5.59858411925775,5.60081116667907,5.64030571422107,5.69007452041158,5.91480924350439,5.9378171622704,5.9909889402958,6.00637595201486,6.00675908990731,6.04012551310699,6.0431417076013,6.12479250735219,6.13918506668435,6.23747729178608,6.24230113353943,6.39281096091765,6.41025298977065,6.44250257879973,6.55061047980465,6.56343693230201,6.65583139587095,6.70743778421701,6.71641532113536,6.87136976740534,7.03798121820343,7.07679548383932,7.10494610137339,7.38532325474571,7.48108025268327,7.54144518239312,7.60398078649275,7.80666689677522,7.83884789931525,8.08457382219861,8.15247315566293,8.4376879482148,8.45705790065523,8.52047434993161,8.55214777450679,8.60860672210424,8.8310798116075,8.90972950051199,8.99869064944921,9.24852663110837,9.30054701274746,9.3467824844048,9.74449490875882,9.86520529722556,10.3952180576182,10.5854814320694,10.6865464732575,10.7676296683769,11.0023248888592,11.0158479387487,11.0234414198404,11.7950393610973,11.8072649345067,11.9503605714703,12.3347585142084,12.3380360378113,12.9932040510564,13.4248352116782,15.0818079125872,15.9661852725128,16.0016401722818,16.0053284992317,17.2985865869183,17.9835575373455,20.5977585093707,20.83104000153,21.5840387751084,21.7170099293491,22.7686801752205,24.9255326455583,24.947354948462,26.1614213386446,27.1460566134057,42.1069284378262,52.7896939398649
3-gene exhausted cd8 signature,-0.689393375511744,-0.825530331224495,-0.80111648678831,0.605954596203972,-0.859545962039545,-0.810867138072274,-0.722515816896202,-0.764503085455236,-0.823624260411031,-0.720878302940116,-0.879196129512572,-0.842798660215943,-0.828582061779018,-0.82270189802762,-0.493205444148685,-0.759434313360677,-0.823371790100564,-0.786042630278218,-0.769557126907388,-0.677119229514052,-0.613472273911412,-0.64101228135467,-0.401414216598403,-0.776628209899575,-0.311499813918862,0.619586429560653,-0.676357990004821,-0.702642352065527,0.705470785262328,-0.694685280612385,-0.689467807964293,-0.782433941198424,-0.679642724227779,0.804465947152959,-0.807815407517751,0.696092296241204,-0.510978786750965,0.878066743918529,-0.788462969854921,0.264651655852179,-0.867510234462325,-0.705575406506138,0.916412355787123,-0.737327874953521,-0.641682173427614,0.551116089228459,0.73866822830524,-0.628284331968732,-0.879270561965121,0.84480833643471,-0.594194268701132,-0.866691477484282,0.418905842947552,0.708150353554185,-0.707108299218488,-0.747227391142584,0.740007443245281,0.709266840342402,0.809155191663569,-0.642947525120953,0.474645479142178,-0.796129512467504,-0.561220692221772,0.891328619278016,0.684494623002424,-0.575511723111247,0.384411601251158,-0.90331224413856,0.485076293263931,-0.63403829014101,-0.802158541124001,-0.732266468180166,-0.830889467808048,-0.790993673241599,0.580796427242316,0.489305841369294,-0.489964626186477,0.868775586155582,0.555892726323268,-0.65704780550387,-0.6034983252698,0.658950502419097,0.816226274655745,-0.64555266096018,-0.76129512467441,0.67763304800894,-0.641607740975064,-0.558987718645292,0.937700037216233,0.888202456270941,-0.863714179382308,0.60582102982334,-0.828805359136666,-0.677137138999798,-0.60014886490508,-0.334871604019339,-0.787123185709033,-0.78399702270196,-0.580349832526954,0.68328991440272,-0.724358451459883,-0.789356159285513,0.71470040937846,0.920431708224799,0.42032005954598,-0.57402307406026,-0.658652772608864,-0.609825083736494,0.813646044155828,-0.676739858578355,-0.555867174126615,-0.535690360997347,0.795608485299593,-0.921920357275896,0.52579084480838,-0.737625604763719,-0.682859696681385,-0.750055824339459,-0.614772916853799,0.366927738623832,-0.766951991068161,-0.533308522515768,0.692742835876479,0.662794511646623,-0.560550800148828,0.703686938077851,0.859471529586904,0.350204689244521,0.584145887607028,0.892817268329005,-0.817953499041407,-0.489333696750199,-0.615109787867498,0.380573129884642,0.624190547078558,-0.747599553405331,0.75005582433943,0.699469040653624,0.680552976387812,0.647934499441741,-0.702642352065527,0.743812557218845,0.830591737997768,-0.695826677270641,-0.645106066244884,0.805508001488683,0.725195385187979,-0.510984921293729,-0.410643840714515,0.621362113881684,0.852177149237074,0.737476739858618,-0.767213959831971,0.845329363602518,0.793598809080763,0.912914030517311,0.870859694826946,0.728470413100119,0.622681301533114,0.427540007443275,-0.684648399431705,0.865128395980667,-0.718868626721284,-0.572077466351544,0.535865223797098,-0.567026423520621,0.385812004339729,0.405508001488668,-0.643915147004094,-0.800893189430662,-0.733978414588801,0.823222925195396,0.818235950874605,-0.554224041682134,0.682917752139955,0.384196707936151,0.952735392631194,0.949534797171571,-0.642752182661141,0.706438407145466,-0.902419054707968,-0.599032378116839,-0.496762188314042,0.998511350949014,-0.584369184964619,0.883364346855224,-0.312020841086707,-0.472273911425326,-0.723666532099909,0.729258854873958,0.485061959916475,-0.563900260513549,0.922739114253818,0.780498697432043,0.769631559359906,0.425158168961713,-0.623669519910672,0.995161890584295,-0.606773353181971,-0.76360253070344,0.307257164123545,-0.643170822478601,0.957275772236697,0.79847565720472,-0.41533308522512,0.385168675254209,0.652326014142188,-0.556450156269668,-0.727651656122107,-0.615854112392991,-0.637487623473406,-0.778637886118408,0.910755489393372,0.472199478972885,0.714402679568301,0.681875697804246,0.720669533841887,0.971492370673614,0.780721994789723,0.647041310011175,0.847711202084128,0.839077037588403,0.753033122441416,0.954224041682182,0.574990695943472,0.590770375883908,0.760608429101758,-0.671306289542253,-0.576702642352036,0.847562337179039
9-gene exhausted cd8 signature,-0.544194973603158,-0.736689254598118,-0.651277086901369,0.384764316032485,-0.688286544046342,-0.597689199180708,-0.672723210961233,-0.616030785373065,-0.461848801520739,-0.603901936005478,-0.715392061955337,-0.699091637902963,-0.669552919880289,-0.720976990095926,-0.502930716955527,-0.581209684048905,-0.724476878397362,-0.66483932984029,-0.587770559727302,-0.6083103730731,-0.551490347990747,-0.607491250279147,0.298458559833175,-0.610935719371339,-0.471909396403528,-0.315011734425675,-0.687156827646111,-0.641075284831225,0.383775754719649,-0.635136112677147,-0.665856310867844,-0.580770049902716,-0.478857411594908,0.554897721489345,-0.6582023977957,0.329503159264601,-0.388632023144994,0.264502196738381,-0.57376326585492,-0.36402765152303,-0.719303826494093,-0.434935172307248,0.645435402469425,-0.597289448209003,-0.646861432782233,0.312011318787668,0.254885591367922,-0.587983035670823,-0.72792278209923,0.338137157756385,-0.586087413235471,-0.528488740034338,-0.398019212152769,0.407326167442735,-0.707424231141429,-0.603393205516021,0.672502006374721,-0.357227040397816,0.321691860898039,-0.527090742966722,-0.366352979196369,-0.492021007212679,-0.290543324415662,0.483978803357394,0.547468698245084,-0.297681391278041,0.216397349020751,-0.763571375381489,-0.352951404146761,-0.599664256071834,-0.585377625303716,-0.696850100528579,-0.491398238374621,-0.440205710721454,0.467495718221783,0.622328882064824,-0.259215131431984,0.355266078808295,0.335840345520874,-0.533871229740484,-0.543823069476426,0.278501749944136,0.589937918307284,-0.639465795094975,-0.393807490135213,0.406417270220661,0.32906396604361,0.37947060631747,0.772352476558108,0.515631149507004,-0.517777264869288,0.435257481862208,-0.494779877055946,-0.401048176007888,-0.56737354389176,-0.574645636939769,-0.709388601623001,-0.657599291762946,-0.262117978443416,0.531235455290485,-0.691686406900108,-0.661092831946458,0.638306192188421,0.671709008158896,0.612519650359128,-0.461618906638845,-0.60078933651044,-0.335481006831657,0.601645352492763,0.348017551317754,0.604660749557286,0.333606374264629,0.659352340061201,-0.760071487080053,0.44433688286549,-0.4544749057466,-0.552364114546051,-0.479687013927493,-0.333440628051471,-0.386368518617834,-0.767294660808549,-0.368679722987539,0.6788236187731,0.571504294061162,-0.457597273835751,0.623768684860921,0.808623254496736,0.31923449251617,0.471579108517915,0.608519031819177,-0.601383369776261,0.354243447572907,0.459575090659518,0.568548745550002,0.47975710666734,-0.319941335177688,0.611553515192519,-0.377082628841689,0.638167456228682,0.596340280589495,-0.562109215163095,0.598039983358522,0.571449262757866,0.455200480562979,-0.293990617320721,0.618185197846525,0.581114333953579,-0.394817186685498,-0.539931861018018,0.539995536984112,0.763869238215864,0.651851945974137,0.305988930653669,0.822284968699108,0.688992219828204,0.639362637693412,0.790315375515106,0.504860856176971,0.625001881094614,0.483288939839239,-0.419763199046798,0.690424703243561,-0.596308237683406,-0.276668537791752,-0.302207048456781,0.290490729019275,0.535867122785316,0.574821782086334,-0.361675499834163,-0.675255045051633,-0.597263780075909,0.792678173411001,0.659052814336769,-0.289969469059497,0.248194206567856,0.441514574411395,0.834785536925283,0.784868568024488,0.276034288895524,0.686097062845322,-0.648062894530694,0.414122271433565,0.414892477901158,0.773052589721229,-0.557897088390712,0.724799204024956,0.588976940629971,0.37836026509791,-0.494174048411969,0.257279023009871,0.456822557629041,-0.52726835169646,0.740798982338975,0.78084741976326,0.677063662786969,0.543194022624598,-0.350480098584351,0.791950386694816,0.594005556762923,-0.487616644386019,0.3110492803276,0.314327528625603,0.875642266736198,0.606056272733866,0.463437056999251,0.639308537932982,0.709699469809916,-0.683331106188111,-0.446612149040086,-0.532557141111249,-0.210561821962162,-0.601906322138557,0.797015254548123,0.601227540309352,0.577762934123062,0.682180355946144,0.714945830175521,0.804878108106205,0.666765954278135,0.582556919850237,0.824409859259844,0.64536998714733,0.753369573311535,0.852832809939088,0.35083081881512,0.681069099850387,0.613224129210065,-0.637708820167559,-0.600780262615244,0.847805245371852
cabrita tls signature,-0.348665785081644,-0.81808708596956,-0.645355710294156,-0.632452549311495,-0.813591987746944,-0.680709527379105,-0.716635653144804,0.401947605736198,-0.695868998883537,-0.661704503163387,-0.387965622582038,0.845573628221563,-0.733032370598433,-0.720580573129919,-0.566430963900227,-0.866765909936832,-0.671380721994802,-0.257362426848936,-0.339575289634815,-0.47374503726722,0.615442793393115,-0.817789356159363,-0.870785262374496,-0.869892072943904,-0.804317082247932,0.611231537187338,0.436500468737691,-0.391389416329064,0.406489030580721,-0.804763676963228,-0.583773725344224,-0.524302195757298,-0.679791589132878,-0.694529214737648,-0.706736136955741,0.496221598770907,-0.480300807960951,0.416855138935651,0.287593491607877,-0.552935248425619,0.610726695965124,-0.61257908448082,0.878394067617711,-0.536312038335966,-0.730033494603686,-0.382955755240184,-0.824315111290871,-0.674506885001875,-0.847264607368903,0.576811792962269,-0.646892445106068,-0.762262746557552,-0.591365835504257,-0.59441756605878,-0.859471529586996,0.538478780008993,-0.691110682599599,-0.77610718273173,0.684267488201235,0.311215406994287,-0.704875325642007,-0.714700409378521,-0.640565686639374,0.4494231484928,0.426795682917783,-0.529810197245949,-0.522643662579975,-0.571815372873764,0.717989263181211,-0.887085969482803,-0.514078838373455,-0.665798288053601,-0.692147376256069,-0.77841458876076,0.436397469296656,-0.834387793077867,-0.624227427600064,0.618320914605873,0.88008931894308,-0.658799580862234,-0.303796123453541,-0.705247487904754,0.913513845880653,-0.770822478600727,-0.774097853269877,-0.665050180659026,0.659173799776731,-0.743817034866304,0.732944747912597,0.936980553839323,-0.839598064756321,0.613025679196163,-0.821585411239379,-0.708969110532221,0.502565162710616,-0.575660588016345,-0.76393822778431,0.548915487105812,-0.584518049869717,-0.70961776006993,-0.849274283587736,-0.848008931894397,0.482354522628768,0.847190174916291,0.5142593521367,-0.731001116486827,-0.667510234462236,0.487477594692014,0.890371903271199,0.772128699024341,-0.790073547184015,0.443915147004124,0.582820677145198,-0.861481205805828,-0.374767398585758,-0.726981764049163,-0.722292519538554,-0.449946065622089,-0.855675474506979,-0.292817268328991,-0.559434313360588,0.718029212864123,0.983935568759336,-0.468878927148097,0.4183680582619,-0.283959806475625,0.857623480319942,-0.559285448455489,0.898027540007462,0.701302567919559,-0.849274283587736,0.726163007071108,-0.560253070338631,0.686620587624695,0.46947440895588,-0.364867882396702,0.850383699392694,-0.336136955712677,0.599280668342044,0.337923334573873,0.715593598809078,-0.698101972460017,0.773152516179706,0.507447875397031,0.667138072199508,0.794139407443383,0.716897927936136,0.764793449944174,-0.62277633048008,0.612489151426361,0.469765029724004,-0.519687383699238,0.543654633420197,-0.501470114770637,0.837960550800162,0.406922218087095,0.843542984741368,0.51112765165618,-0.589723972752255,-0.587048753256395,0.401935243766298,0.730628954224023,-0.401974744364453,0.295862535478621,0.839762190770621,0.792118423247443,0.666468180126507,0.493114998139246,0.556194622554028,-0.636248604391512,-0.695126272459816,0.934127279493858,-0.327205061406762,0.422674046306489,0.84279866021588,0.428122029406892,0.758965367744994,0.989653889095648,0.365240044659483,0.750576851507266,-0.652028284331973,-0.654177015056085,-0.583252698176378,0.707813154619894,-0.626423520654998,-0.632377812993942,0.908989437763684,0.699282156142404,0.664550485188013,0.741208985236272,0.859148576031275,-0.661254712952517,0.983401563081505,0.807146024883857,0.89502138211377,0.633960537285664,0.697262463122652,0.812355787123213,0.823571463604459,0.536893301578549,0.804591293258674,-0.706438407145544,0.695868998883471,0.967919612951251,0.861346460865114,0.391663565314486,0.648678823967265,0.412243494843381,-0.563974692966098,0.676438491292744,-0.71613286314585,-0.495002239961239,0.759417746961508,0.646592697265933,0.902642352065513,0.802456270934139,-0.785866575273759,0.94613767704009,0.83411038484525,0.72646073688132,0.76166728693706,0.813472273911397,0.820301109381101,0.721043969241599,0.678813451185783,0.692708873469577,0.728028808507591,0.446773240285506,0.798337257565781,0.782359508745785
cytolytic activity signature,-0.650762932638634,-0.897357647934612,-0.824116114626057,-0.595459620394471,-0.671651121816833,-0.749311499813966,-0.674209155191677,-0.834462225530416,-0.636769631559357,-0.69213681356055,-0.876144398958049,-0.724376628209936,-0.778712318570957,-0.865574990696042,-0.673985857834029,-0.666914774841842,-0.729438034983291,-0.715072571641267,-0.85790844808346,-0.730405656866432,-0.614737625604751,-0.835429847413558,-0.375958317826546,-0.778563453665858,-0.61146259769258,-0.784220320059609,-0.789058429475316,-0.781391886862733,-0.576201093792429,-0.777967994045464,-0.823520655005662,-0.747301823595134,-0.416896166728655,0.821883141049522,-0.737997767026466,-0.623669519910672,-0.579531075548911,-0.721473762560511,-0.801190919240859,-0.758313713092079,-0.845478228507719,-0.466393747673933,0.65728463918994,-0.599106810569389,-0.802456270934198,-0.600681502531361,0.676445044025658,-0.755042798660265,-0.921548195013149,-0.568887234834355,-0.718645329363636,-0.902940081875813,0.745399416048262,-0.682098995161908,-0.711797543729096,-0.572608857461822,0.835727577223692,-0.706587272050642,-0.560178637886082,-0.511797543729008,-0.566133234090029,-0.781391886862733,-0.727157889984702,-0.600744324525474,0.583029400818795,-0.616747301823583,-0.636025307033864,-0.82947525120961,-0.678823967249737,-0.724078898399738,-0.524227763304748,-0.640416821734275,-0.730256791961334,-0.719017491626383,0.577967994045441,0.764942314849296,0.654856717528858,-0.747822850762979,0.520431708224843,-0.58668691531035,-0.620617789356149,-0.606996650539619,-0.467138072199425,-0.781987346483128,-0.706215109787895,0.589579456643118,-0.490254900727905,-0.720729438035018,0.892966133234106,-0.500781540751705,-0.60468924451059,0.734201711946449,-0.758020096762239,-0.833569036099824,-0.608113137327859,-0.817789356159363,-0.630411270259529,-0.700334946036497,-0.288351321176033,0.864905098623014,-0.833941198362571,-0.801786378861254,0.831931522143664,0.707406029028628,0.69743208038705,-0.646782440598695,-0.652474879047269,-0.33583922590248,0.681131373278757,-0.367731759880647,0.636028401621919,0.43624860439154,0.69237067361373,-0.703535541496119,0.768961667286949,-0.756978042426548,-0.618459248232218,-0.652698176404917,-0.686267212504671,-0.726260456818587,-0.818533680684856,-0.554149609229585,0.818012653516945,0.742463714179356,0.539943731617271,0.630219575735035,0.976777074804616,-0.633122441384439,0.771566803126166,0.725790844808354,-0.621957573502038,0.643021957573512,-0.706438407145544,0.471901749162681,0.793077781912935,-0.802828433196945,0.623074060290319,0.713360625232636,0.70815035355417,0.811388165240047,-0.533903982136163,0.760699665053958,0.82910308894679,0.669450483597218,0.473390398213671,0.628594309408272,0.961890584294756,-0.564421287681394,-0.404993832307527,0.573427614439936,0.978265723855602,0.727056196501678,-0.627093412727942,0.985708969110532,0.901079270561966,0.746483066617066,0.938369929289173,0.700707108299238,0.556131772207858,0.667361369557163,-0.84540379605517,0.885448455526621,-0.68641607740977,-0.389352421742197,0.715790667075261,0.613472273911464,0.719836248604385,0.781243021957571,-0.512095273539205,-0.762932638630496,-0.701600297729836,0.882396724972105,0.757573502046901,0.64979531075551,0.434536657982902,0.833643468552319,0.966207666542613,0.969557126907334,0.560539592548387,0.859322664681815,-0.603944919985096,-0.698399702270214,-0.618459248232218,0.995906215109788,0.54841831038337,0.643800725323799,0.77513956084856,0.809080759211014,-0.762831796008388,-0.581253577022224,0.444909702712402,-0.513019392671351,0.887383699292911,0.90457759583179,0.887830294008196,0.650390770375897,-0.656483739676456,0.995534052847042,0.747673985857822,-0.417640491254148,-0.588462969854832,0.620096762188324,0.96881280238184,0.832005954596216,0.590528490606379,0.63036844064014,0.812802381838475,0.429996278377415,-0.595310755489372,0.613472273911448,-0.460736881280187,0.714255669945516,0.989951618905843,0.744308211876314,0.762932638630464,0.544771120208449,0.794194268701156,0.980349832526985,0.923930033494618,0.762709341272789,0.903088946780811,0.939858578340165,0.920729438034997,0.978861183475999,0.853219203572764,0.772087830294016,0.935318198734653,0.461555638258348,0.376256047636779,0.956531447711206
gajewski 13-gene inflammatory signature,-0.560742821215227,-0.706775436161223,-0.638388201996076,0.368464173990769,-0.688440339639449,-0.384321233476331,-0.662840421255546,-0.577567654835095,-0.583349502314161,-0.493104653711633,-0.708103679427917,-0.651640874211534,-0.650380243553015,-0.721138090272545,-0.579025770892254,-0.704335094295842,-0.719946372709608,-0.579100253239938,-0.607083575229429,-0.645191073566654,-0.562276282186949,-0.625784410595645,-0.349081961457083,-0.481946300688569,-0.44557495162988,-0.550380980059627,-0.656115569927153,-0.541823661894121,-0.428368257921503,-0.63291264802696,-0.717440728738296,-0.421706694435142,0.214493485140491,0.535206959221146,-0.65775361239381,0.252718605690464,-0.48834829749171,-0.439552885119478,-0.373624717454791,-0.513623575127611,-0.476403842311296,-0.415819128214505,0.396544019067516,-0.585058841054625,-0.637278706673339,0.175852822880961,-0.38513930920534,-0.638992315422258,-0.696265647733455,-0.552941021235323,-0.416035040514891,-0.531976810205067,-0.525069106142868,0.295769402651603,-0.695276103682396,-0.585375585944209,0.455985199768108,-0.31773078149471,-0.536907043093432,-0.379748051429872,-0.512695076270084,-0.64004919757184,0.211472562244131,0.449029841748165,0.522388426458903,-0.680590614338746,-0.289046360085239,-0.728679043308937,-0.570776168760351,-0.672328567972283,-0.343528318665111,-0.661277967479399,-0.431469188729054,-0.610733739248374,0.450590786922185,0.667423909643403,0.591339421787816,-0.339724625765766,-0.294354238045569,-0.315581707135393,-0.473421790112603,-0.502819157046913,0.511851886043427,-0.677789363920696,-0.573220949186987,0.365960871748988,0.368642180429312,0.231919864024124,0.890883360643535,0.273201251303451,-0.598084502989545,0.612660882692845,-0.638947608929433,-0.611864215627574,-0.47593193442052,-0.294479734558576,-0.543924836439354,-0.465470710948234,-0.268918221587837,0.526901868340929,-0.662764692887848,-0.657216291677624,0.682218195684239,0.554749661233338,0.716085867663403,0.187546551467289,-0.464674371995408,0.398242587241739,0.542164468592265,0.601167412470988,0.670904305321009,0.37233725607037,0.623914185015202,-0.644597181764433,0.318630518986605,0.286337376180051,-0.403016303280062,-0.532893595217251,-0.55029870613131,-0.435429041747125,-0.618592109568326,-0.371593169877312,0.656637943794072,0.360829040400915,-0.532798702679683,0.494935582170728,0.899526983060402,0.276776403992263,0.711130495306925,0.485204107948833,-0.361852076008888,0.687022748847545,0.272170758458144,0.477342495139004,0.297865050784745,0.319017953201028,0.492485948830544,-0.480902674307053,0.409481370762176,0.619648780159381,0.37214177187837,0.248385567916606,0.655682956843147,0.515015781100773,0.453223001862904,-0.325785788768045,0.434324237316172,0.581874806703159,-0.178200922513463,0.23455480637927,0.855351186799342,0.61099660822499,-0.31228999434941,0.793196073363135,0.768894735533344,0.506364599880072,0.718574328676495,0.297556978996017,0.633431238024217,0.285565321018913,-0.467464678217321,0.569476782393636,-0.791625558892063,-0.380519844962597,-0.414085578042852,0.467255012405848,0.388670845945598,0.687164244870805,-0.377997914494242,-0.589887805948893,0.228362877997916,0.674207471533849,0.622085773620008,0.324817518248181,-0.252155797013091,0.615631808059964,0.740375054215495,0.832339309430116,0.387710363219592,0.710997387734396,-0.402126870383298,-0.3573681009947,0.381627381910834,0.896724487897747,-0.278861909727382,0.669644864072151,0.630295572907506,0.418708764757986,-0.233377525735457,-0.357146074183155,0.346690191588925,-0.643087973357299,0.717147323007389,0.699261023448456,0.874795173543883,0.736152707710928,0.251228958736768,0.789974195547425,0.638460706213226,-0.456913489544091,0.459613307719886,0.450457853096206,0.939818263071658,0.649233598505835,-0.236960473830806,0.402450783305101,0.771674852821928,-0.366804946986426,-0.414953070447637,-0.220327511909175,-0.521878300790861,-0.580988699474833,0.81498584835396,0.47356146243374,0.610347583380551,0.776776403992274,0.603649850228059,0.781979157591985,0.575641674175246,0.6067294742852,0.784224638760625,0.685870857209008,0.795464003823365,0.778404625773646,0.616358712923637,0.595705843832125,0.640404343996355,-0.263527092757792,-0.475508483287934,0.776563092957963
