,TCGA-FV-A496-01A-11R-A266-07,TCGA-DD-AAE6-01A-11R-A41C-07,TCGA-CC-A7IL-01A-11R-A33R-07,TCGA-BC-A10Z-01A-11R-A131-07,TCGA-DD-A3A4-01A-11R-A22L-07,TCGA-RC-A6M4-01A-11R-A32O-07,TCGA-DD-A73D-01A-12R-A32O-07,TCGA-DD-AACJ-01A-11R-A41C-07,TCGA-WX-AA47-01A-11R-A39D-07,TCGA-DD-AACE-01A-11R-A41C-07,TCGA-DD-AACX-01A-11R-A41C-07,TCGA-DD-AACQ-01A-11R-A41C-07,TCGA-DD-A4NF-01A-11R-A27V-07,TCGA-DD-A1EE-01A-11R-A131-07,TCGA-DD-AAVY-01A-11R-A41C-07,TCGA-ZS-A9CE-01A-11R-A37K-07,TCGA-DD-A4NE-01A-11R-A27V-07,TCGA-ZP-A9D4-01A-11R-A37K-07,TCGA-FV-A2QR-01A-11R-A213-07,TCGA-G3-A5SI-01A-31R-A27V-07,TCGA-DD-AAW1-01A-11R-A41C-07,TCGA-BC-A10R-01A-11R-A131-07,TCGA-DD-A73E-01A-12R-A32O-07,TCGA-2Y-A9GZ-01A-11R-A39D-07,TCGA-CC-A7IK-01A-12R-A33R-07,TCGA-XR-A8TF-01A-11R-A36F-07,TCGA-UB-A7MC-01A-11R-A33R-07,TCGA-ZP-A9D0-01A-11R-A37K-07,TCGA-G3-A7M8-01A-11R-A33R-07,TCGA-DD-AADG-01A-11R-A41C-07,TCGA-ED-A7PZ-01A-11R-A33R-07,TCGA-G3-A25U-01A-11R-A16W-07,TCGA-RC-A6M6-01A-11R-A32O-07,TCGA-RC-A7SK-01A-11R-A352-07,TCGA-CC-A7II-01A-11R-A33J-07,TCGA-DD-AACS-01A-11R-A41C-07,TCGA-DD-A1EB-01A-11R-A131-07,TCGA-DD-A4NK-01A-11R-A28V-07,TCGA-DD-A73B-01A-12R-A32O-07,TCGA-DD-A11A-01A-11R-A131-07,TCGA-RC-A7SH-01A-11R-A38B-07,TCGA-DD-A3A8-01A-11R-A22L-07,TCGA-BC-A112-01A-11R-A131-07,TCGA-CC-5263-01A-01R-A131-07,TCGA-CC-A5UD-01A-11R-A28V-07,TCGA-BC-A5W4-01A-11R-A28V-07,TCGA-RC-A7SB-01A-21R-A352-07,TCGA-G3-A7M9-01A-23R-A352-07,TCGA-ED-A66Y-01A-11R-A311-07,TCGA-DD-AA3A-01A-11R-A37K-07,TCGA-DD-A113-01A-11R-A131-07,TCGA-NI-A4U2-01A-11R-A28V-07,TCGA-G3-A25Z-01A-11R-A16W-07,TCGA-MI-A75G-01A-11R-A32O-07,TCGA-DD-AADU-01A-11R-A41C-07,TCGA-DD-AAD0-01A-11R-A41C-07,TCGA-DD-AAW2-01A-11R-A41C-07,TCGA-DD-AAEE-01A-11R-A41C-07,TCGA-DD-A1EJ-01A-11R-A155-07,TCGA-EP-A26S-01A-11R-A16W-07,TCGA-2Y-A9GS-01A-12R-A38B-07,TCGA-DD-AAEG-01A-11R-A39D-07,TCGA-DD-A116-01A-11R-A131-07,TCGA-G3-A7M7-01A-12R-A352-07,TCGA-G3-A6UC-01A-21R-A33J-07,TCGA-DD-AACV-01A-11R-A41C-07,TCGA-DD-AAE9-01A-11R-A41C-07,TCGA-DD-AADF-01A-11R-A41C-07,TCGA-DD-A4NN-01A-11R-A28V-07,TCGA-DD-A39Y-01A-11R-A213-07,TCGA-DD-A118-01A-11R-A131-07,TCGA-DD-AAD5-01A-11R-A41C-07,TCGA-DD-AAE3-01A-11R-A41C-07,TCGA-WQ-A9G7-01A-11R-A37K-07,TCGA-EP-A12J-01A-11R-A131-07,TCGA-DD-AAC8-01A-11R-A41C-07,TCGA-DD-AACH-01A-11R-A41C-07,TCGA-DD-AADY-01A-11R-A41C-07,TCGA-CC-A8HU-01A-11R-A36F-07,TCGA-PD-A5DF-01A-11R-A27V-07,TCGA-DD-AADL-01A-11R-A41C-07,TCGA-DD-AACA-01A-11R-A41C-07,TCGA-ED-A459-01A-11R-A266-07,TCGA-2Y-A9GU-01A-11R-A38B-07,TCGA-DD-AAW3-01A-11R-A41C-07,TCGA-RC-A7SF-01A-11R-A352-07,TCGA-CC-A7IG-01A-11R-A33J-07,TCGA-DD-A11B-01A-11R-A131-07,TCGA-DD-AADD-01A-11R-A41C-07,TCGA-LG-A6GG-01A-11R-A311-07,TCGA-2Y-A9HA-01A-11R-A39D-07,TCGA-CC-A7IF-01A-11R-A33J-07,TCGA-G3-AAV7-01A-11R-A38B-07,TCGA-G3-A3CK-01A-11R-A213-07,TCGA-G3-AAV1-01A-11R-A38B-07,TCGA-DD-AAVU-01A-11R-A41C-07,TCGA-ED-A8O6-01A-11R-A36F-07,TCGA-FV-A3I1-01A-11R-A22L-07,TCGA-DD-A39W-01A-11R-A213-07,TCGA-CC-A7IH-01A-11R-A33J-07,TCGA-CC-A3MC-01A-11R-A22L-07,TCGA-ZS-A9CG-01A-11R-A37K-07,TCGA-BD-A3ER-01A-11R-A213-07,TCGA-LG-A9QC-01A-11R-A37K-07,TCGA-2Y-A9H0-01A-11R-A38B-07,TCGA-FV-A3R2-01A-11R-A22L-07,TCGA-CC-A3MA-01A-11R-A213-07,TCGA-EP-A2KB-01A-11R-A180-07,TCGA-DD-AAVP-01A-11R-A41C-07,TCGA-ED-A7PY-01A-11R-A33R-07,TCGA-WJ-A86L-01A-12R-A39D-07,TCGA-ED-A82E-01A-11R-A352-07,TCGA-DD-AAEI-01A-11R-A41C-07,TCGA-NI-A8LF-01A-11R-A36F-07,TCGA-DD-A3A5-01A-11R-A22L-07,TCGA-CC-A8HV-01A-11R-A36F-07,TCGA-G3-AAV2-01A-11R-A37K-07,TCGA-DD-A3A2-01A-11R-A213-07,TCGA-ES-A2HS-01A-11R-A180-07,TCGA-DD-A4NQ-01A-21R-A28V-07,TCGA-DD-AACK-01A-11R-A41C-07,TCGA-G3-A3CJ-01A-11R-A213-07,TCGA-CC-A3MB-01A-11R-A213-07,TCGA-DD-AADC-01A-11R-A41C-07,TCGA-BC-A10Q-01A-11R-A131-07,TCGA-CC-5264-01A-01R-A131-07,TCGA-MI-A75I-01A-11R-A32O-07,TCGA-ZP-A9CY-01A-11R-A38B-07,TCGA-2Y-A9H9-01A-21R-A39D-07,TCGA-G3-AAV5-01A-11R-A37K-07,TCGA-DD-A73G-01A-22R-A32O-07,TCGA-G3-A5SL-01A-11R-A27V-07,TCGA-GJ-A9DB-01A-11R-A37K-07,TCGA-ED-A7PX-01A-51R-A352-07,TCGA-DD-AAEB-01A-11R-A41C-07,TCGA-DD-AAD6-01A-11R-A41C-07,TCGA-DD-A1EA-01A-11R-A131-07,TCGA-UB-A7MB-01A-11R-A33R-07,TCGA-BC-A3KG-01A-11R-A213-07,TCGA-BC-A10W-01A-11R-A131-07,TCGA-BC-A3KF-01A-11R-A213-07,TCGA-T1-A6J8-01A-11R-A32O-07,TCGA-DD-AADQ-01A-11R-A41C-07,TCGA-DD-AAE0-01A-11R-A41C-07,TCGA-ES-A2HT-01A-12R-A180-07,TCGA-KR-A7K0-01A-12R-A33R-07,TCGA-EP-A2KC-01A-11R-A213-07,TCGA-G3-AAV4-01A-11R-A38B-07,TCGA-DD-A1EK-01A-11R-A213-07,TCGA-2Y-A9H2-01A-12R-A38B-07,TCGA-FV-A4ZP-01A-12R-A266-07,TCGA-K7-AAU7-01A-11R-A38B-07,TCGA-G3-A5SM-01A-12R-A28V-07,TCGA-K7-A5RF-01A-11R-A28V-07,TCGA-DD-A73C-01A-12R-A33J-07,TCGA-YA-A8S7-01A-11R-A37K-07,TCGA-LG-A9QD-01A-11R-A38B-07,TCGA-CC-A7IJ-01A-11R-A33R-07,TCGA-DD-AADM-01A-11R-A41C-07,TCGA-WX-AA46-01A-11R-A39D-07,TCGA-XR-A8TC-01A-11R-A36F-07,TCGA-QA-A7B7-01A-11R-A32O-07,TCGA-FV-A3I0-01A-11R-A22L-07,TCGA-DD-A4NI-01A-11R-A27V-07,TCGA-DD-A11D-01A-11R-A131-07,TCGA-BC-A10U-01A-11R-A131-07,TCGA-BC-A69I-01A-11R-A311-07,TCGA-CC-A9FS-01A-11R-A37K-07,TCGA-CC-A8HT-01A-11R-A36F-07,TCGA-DD-A4NP-01A-11R-A28V-07,TCGA-DD-AACP-01A-11R-A41C-07,TCGA-DD-A3A3-01A-11R-A22L-07,TCGA-BC-A10T-01A-11R-A131-07,TCGA-BC-A10Y-01A-11R-A131-07,TCGA-DD-A3A7-01A-11R-A22L-07,TCGA-DD-AAE1-01A-11R-A41C-07,TCGA-G3-A3CI-01A-11R-A213-07,TCGA-CC-A5UC-01A-11R-A28V-07,TCGA-G3-AAV0-01A-11R-A37K-07,TCGA-DD-AADV-01A-11R-A39D-07,TCGA-DD-AAE2-01A-11R-A41C-07,TCGA-ZP-A9D2-01A-11R-A38B-07,TCGA-DD-A4NH-01A-11R-A27V-07,TCGA-DD-AADW-01A-11R-A39D-07,TCGA-CC-5258-01A-01R-A131-07,TCGA-XR-A8TG-01A-11R-A36F-07,TCGA-5R-AA1C-01A-11R-A41C-07,TCGA-CC-A8HS-01A-11R-A36F-07,TCGA-5C-A9VG-01A-11R-A37K-07,TCGA-G3-A7M5-01A-11R-A33R-07,TCGA-DD-AAEA-01A-11R-A41C-07,TCGA-UB-AA0V-01A-11R-A38B-07,TCGA-CC-A7IE-01A-21R-A38B-07,TCGA-RC-A7S9-01A-11R-A33R-07,TCGA-CC-A9FW-01A-11R-A37K-07,TCGA-DD-A11C-01A-11R-A131-07,TCGA-CC-5259-01A-31R-A213-07,TCGA-MR-A520-01A-11R-A266-07,TCGA-DD-A115-01A-11R-A131-07,TCGA-2Y-A9H4-01A-11R-A38B-07,TCGA-4R-AA8I-01A-11R-A38B-07,TCGA-DD-A39Z-01A-11R-A213-07,TCGA-DD-AAD8-01A-11R-A41C-07,TCGA-BC-A216-01A-11R-A155-07,TCGA-ZP-A9CZ-01A-11R-A38B-07,TCGA-HP-A5N0-01A-11R-A28V-07,TCGA-ED-A7XP-01A-11R-A352-07,TCGA-BC-4072-01B-11R-A155-07,TCGA-DD-A4NV-01A-11R-A311-07,TCGA-DD-A1EL-01A-11R-A155-07,TCGA-DD-AADJ-01A-11R-A41C-07,TCGA-DD-A4NA-01A-11R-A266-07,TCGA-DD-AACL-01A-11R-A41C-07,TCGA-ED-A66X-01A-11R-A311-07,TCGA-K7-A6G5-01A-11R-A311-07,TCGA-G3-A25S-01A-11R-A16W-07,TCGA-DD-A119-01A-11R-A131-07,TCGA-DD-AACF-01A-11R-A41C-07,TCGA-5C-AAPD-01A-21R-A39D-07,TCGA-FV-A23B-01A-11R-A16W-07,TCGA-G3-A3CG-01A-11R-A213-07,TCGA-DD-AADK-01A-11R-A41C-07,TCGA-DD-AACT-01A-11R-A41C-07,TCGA-G3-AAV6-01A-21R-A37K-07,TCGA-UB-A7MD-01A-12R-A352-07,TCGA-DD-A39V-01A-11R-A213-07,TCGA-2Y-A9H8-01A-11R-A39D-07,TCGA-CC-A5UE-01A-11R-A28V-07,TCGA-DD-AACN-01A-11R-A41C-07,TCGA-DD-A4NL-01A-11R-A28V-07,TCGA-DD-AADP-01A-11R-A39D-07,TCGA-GJ-A6C0-01A-12R-A311-07,TCGA-FV-A2QQ-01A-11R-A22L-07,TCGA-BC-A8YO-01A-11R-A37K-07,TCGA-BC-A10X-01A-11R-A131-07,TCGA-UB-A7MA-01A-11R-A33R-07,TCGA-2Y-A9HB-01A-11R-A39D-07,TCGA-5C-A9VH-01A-11R-A37K-07,TCGA-XR-A8TD-01A-12R-A39D-07,TCGA-3K-AAZ8-01A-12R-A39D-07,TCGA-DD-AAVZ-01A-11R-A41C-07,TCGA-KR-A7K8-01A-11R-A33J-07,TCGA-DD-A1EH-01A-11R-A131-07,TCGA-DD-AAW0-01A-11R-A41C-07,TCGA-ED-A8O5-01A-11R-A36F-07,TCGA-DD-AAVS-01A-11R-A41C-07,TCGA-DD-A4NO-01A-11R-A28V-07,TCGA-DD-AACY-01A-11R-A41C-07,TCGA-MI-A75H-01A-11R-A32O-07,TCGA-DD-AACU-01A-11R-A41C-07,TCGA-DD-AAVX-01A-11R-A41C-07,TCGA-2Y-A9GV-01A-11R-A38B-07,TCGA-CC-5262-01A-01R-A131-07,TCGA-DD-A3A1-01A-11R-A213-07,TCGA-ZS-A9CD-01A-11R-A37K-07,TCGA-DD-A4NG-01A-11R-A27V-07,TCGA-EP-A3JL-01A-11R-A213-07,TCGA-CC-A3M9-01A-11R-A213-07,TCGA-DD-AAED-01A-12R-A41C-07,TCGA-2Y-A9H1-01A-11R-A38B-07,TCGA-DD-A4NJ-01A-11R-A27V-07,TCGA-ZS-A9CF-01A-11R-A38B-07,TCGA-DD-AAD3-01A-11R-A41C-07,TCGA-5R-AAAM-01A-12R-A41C-07,TCGA-DD-AADB-01A-11R-A41C-07,TCGA-ED-A4XI-01A-11R-A266-07,TCGA-WQ-AB4B-01A-11R-A41C-07,TCGA-DD-A1EG-01A-11R-A213-07,TCGA-DD-AADS-01A-11R-A41C-07,TCGA-CC-A1HT-01A-11R-A131-07,TCGA-XR-A8TE-01A-11R-A36F-07,TCGA-2Y-A9GW-01A-11R-A38B-07,TCGA-CC-5260-01A-01R-A131-07,TCGA-G3-AAV3-01A-11R-A37K-07,TCGA-WX-AA44-01A-11R-A39D-07,TCGA-RC-A6M5-01A-11R-A32O-07,TCGA-BD-A2L6-01A-11R-A213-07,TCGA-DD-A1EI-01A-11R-A131-07,TCGA-2Y-A9H5-01A-11R-A38B-07,TCGA-DD-AAC9-01A-11R-A41C-07,TCGA-DD-AAD2-01A-11R-A41C-07,TCGA-DD-A39X-01A-11R-A213-07,TCGA-DD-AACD-01A-11R-A41C-07,TCGA-KR-A7K7-01A-11R-A33J-07,TCGA-G3-A25T-01A-11R-A16W-07,TCGA-BW-A5NO-01A-11R-A27V-07,TCGA-O8-A75V-01A-11R-A32O-07,TCGA-G3-A25V-01A-11R-A16W-07,TCGA-G3-A3CH-01A-11R-A22L-07,TCGA-MI-A75C-01A-11R-A32O-07,TCGA-2Y-A9GT-01A-11R-A38B-07,TCGA-FV-A4ZQ-01A-11R-A266-07,TCGA-2Y-A9H7-01A-11R-A39D-07,TCGA-G3-A5SJ-01A-11R-A27V-07,TCGA-BC-A69H-01A-11R-A311-07,TCGA-UB-AA0U-01A-11R-A38B-07,TCGA-BC-A110-01A-11R-A131-07,TCGA-DD-A1EF-01A-11R-A131-07,TCGA-CC-A123-01A-11R-A131-07,TCGA-DD-AADN-01A-11R-A41C-07,TCGA-DD-AACW-01A-11R-A41C-07,TCGA-BC-4073-01B-02R-A131-07,TCGA-DD-AAEK-01A-11R-A41C-07,TCGA-DD-A4ND-01A-11R-A266-07,TCGA-G3-A25Y-01A-11R-A16W-07,TCGA-ED-A97K-01A-21R-A38B-07,TCGA-ED-A7XO-01A-11R-A352-07,TCGA-5R-AA1D-01A-11R-A38B-07,TCGA-UB-A7MF-01A-11R-A33J-07,TCGA-DD-AACB-01A-11R-A41C-07,TCGA-DD-AAE7-01A-11R-A41C-07,TCGA-DD-A3A9-01A-11R-A266-07,TCGA-DD-AAVV-01A-11R-A41C-07,TCGA-DD-AADR-01A-11R-A41C-07,TCGA-BC-A10S-01A-22R-A131-07,TCGA-UB-A7ME-01A-11R-A33J-07,TCGA-G3-AAUZ-01A-11R-A38B-07,TCGA-G3-A7M6-01A-11R-A33R-07,TCGA-MI-A75E-01A-11R-A32O-07,TCGA-EP-A2KA-01A-11R-A180-07,TCGA-KR-A7K2-01A-12R-A33R-07,TCGA-BC-A217-01A-11R-A155-07,TCGA-DD-A73A-01A-12R-A32O-07,TCGA-DD-A4NS-01A-11R-A311-07,TCGA-DD-AAEH-01A-11R-A41C-07,TCGA-G3-A25X-01A-11R-A16W-07,TCGA-DD-AACZ-01A-11R-A41C-07,TCGA-K7-A5RG-01A-11R-A28V-07,TCGA-DD-AADO-01A-11R-A41C-07,TCGA-FV-A3R3-01A-11R-A22L-07,TCGA-DD-A73F-01A-11R-A32O-07,TCGA-GJ-A3OU-01A-31R-A38B-07,TCGA-RG-A7D4-01A-12R-A33R-07,TCGA-DD-AADA-01A-11R-A41C-07,TCGA-MR-A8JO-01A-12R-A36F-07,TCGA-DD-A1ED-01A-11R-A155-07,TCGA-EP-A3RK-01A-11R-A22L-07,TCGA-G3-A5SK-01A-11R-A27V-07,TCGA-ZP-A9D1-01A-11R-A38B-07,TCGA-HP-A5MZ-01A-21R-A27V-07,TCGA-2Y-A9H6-01A-11R-A39D-07,TCGA-CC-5261-01A-01R-A131-07,TCGA-ZP-A9CV-01A-11R-A38B-07,TCGA-DD-AACC-01A-11R-A41C-07,TCGA-BD-A3EP-01A-11R-A22L-07,TCGA-DD-AACO-01A-11R-A41C-07,TCGA-DD-AAVW-01A-11R-A41C-07,TCGA-DD-A114-01A-11R-A131-07,TCGA-2Y-A9GY-01A-11R-A38B-07,TCGA-DD-AACG-01A-11R-A41C-07,TCGA-DD-A4NB-01A-12R-A266-07,TCGA-2Y-A9GX-01A-11R-A38B-07,TCGA-DD-A3A6-01A-11R-A22L-07,TCGA-DD-A4NR-01A-11R-A311-07,TCGA-2Y-A9H3-01A-11R-A38B-07,TCGA-DD-A1EC-01A-21R-A131-07,TCGA-DD-AACI-01A-11R-A41C-07,TCGA-DD-AAD1-01A-11R-A41C-07,TCGA-FV-A495-01A-11R-A266-07,TCGA-DD-AAVR-01A-11R-A41C-07,TCGA-ED-A627-01A-12R-A311-07,TCGA-DD-AAVQ-01A-11R-A41C-07,TCGA-DD-AAE4-01A-11R-A41C-07,TCGA-ED-A5KG-01A-11R-A27V-07,TCGA-DD-AADI-01A-11R-A41C-07
KLRB1,0.10281214722723,0.143615839213843,0.160627667703135,0.178804460227537,0.194145577653768,0.304088175173031,0.324772976630722,0.330513245998002,0.355883664804978,0.384281414184058,0.388852402532472,0.391573379296203,0.410208250371012,0.441675577189405,0.460486199187062,0.520071205274501,0.547134708132479,0.554684455450509,0.572936389157574,0.580855775747842,0.602410105700877,0.605813712606527,0.606923420237481,0.625747017266309,0.652658706818341,0.715432057775114,0.745835509090328,0.766268380887046,0.767720312285882,0.791076455971757,0.80114174976666,0.812532789992738,0.819348720896008,0.824362584998556,0.825739196145831,0.827034478306681,0.833325895930032,0.842783920057013,0.844623315083839,0.848703630851155,0.867854551414413,0.87360918849571,0.878588237751538,0.891160314543405,0.909939027922388,0.918811992041932,0.923033825762822,0.931730192698481,0.946272112815731,0.949446203960938,0.965066016114684,0.967452652656263,1.00660245748768,1.02040832305612,1.03549581452988,1.06592245215475,1.06593945353138,1.09462430731383,1.09898599924683,1.12612018234071,1.1297974013869,1.13247024558054,1.13461443619033,1.13469885611166,1.15178925931289,1.15301337052532,1.15789596156155,1.1593283226267,1.16775208797816,1.16854641226891,1.19292847109329,1.19714246663422,1.21439243331846,1.21588655876747,1.22435465884485,1.29141632239356,1.29707271909733,1.30320488483749,1.31412677227307,1.32078199400435,1.33186449000292,1.40090089959984,1.42003732076397,1.42321621211656,1.42566200007976,1.4281991569748,1.44112035948208,1.47565580231248,1.49382070598163,1.49562530908294,1.49652248968532,1.50931898724919,1.51263740237108,1.55687678871163,1.57215031796055,1.57477316263762,1.57644567342662,1.5795674735102,1.5795766526127,1.58686017028701,1.58755860529956,1.59638411405088,1.6068654657432,1.61293821574131,1.61795368553251,1.63774154716912,1.64661098337859,1.64678728322278,1.66263542516804,1.68807113305245,1.68873875560197,1.71195259642367,1.71386536447981,1.74012946794523,1.76074162585682,1.76863612804427,1.7724701982727,1.77543421652444,1.78033124958316,1.78797320506812,1.79471004166154,1.79860239467446,1.82120831451462,1.82640556565409,1.83305157902511,1.8480925380481,1.85618059049968,1.88738445470198,1.90001829990114,1.91722002190544,1.9204622069764,1.92821749010197,1.9346054145502,1.96180997479856,2.00765687381927,2.01870426499082,2.02160874670287,2.02502285091634,2.05989833674191,2.07766691040094,2.10173038324189,2.15721266783638,2.16472251929454,2.17493006595541,2.23922720231574,2.31117495784518,2.31932361461676,2.32399119613952,2.34309813797671,2.34568465507993,2.36978424521139,2.37025046267014,2.44078913018409,2.46965904548975,2.54166538351814,2.6420688950285,2.64439004684135,2.64986902199275,2.65692997114626,2.66873743945358,2.7744535285172,2.77484651427161,2.79764888987629,2.80963548507048,2.81500022478803,2.82576293871972,2.8463980333003,2.93578714208874,2.94088862180415,2.96533995004222,2.97314510648391,2.97417237415032,2.97553024334017,2.98446450417542,3.01316607996192,3.03017308408238,3.03705143057137,3.07191066195663,3.1339499891161,3.19555194141498,3.19898536054831,3.1998088725796,3.20953802093528,3.23495457292784,3.25041665737386,3.28943526241928,3.30795115166629,3.31142755001029,3.34959977781211,3.36108925282078,3.40643859613696,3.41850464928564,3.44388861686357,3.51531359008348,3.52762519050013,3.56066106708021,3.57445049004531,3.59886757641571,3.60189377052465,3.61949448597561,3.64367764074453,3.7644302510582,3.84162164174161,3.85503617785084,3.86421391183927,3.92013118508635,3.96845048949487,3.96878676042675,4.03191625589983,4.0378208725611,4.07203698123021,4.08409382644379,4.09081339456286,4.09403676464716,4.1176095203232,4.16881018926943,4.20166608713096,4.24766008380152,4.31329631642157,4.33476000320087,4.36291250934295,4.44537394916181,4.45586152054732,4.48170404284232,4.48671426096357,4.52333355621048,4.53531359003668,4.58408461740168,4.64276284806331,4.65951429018504,4.69090778398066,4.69271602191783,4.70004223968005,4.70308290585559,4.73534528357013,4.76884810768925,4.77146280439811,4.83890969697412,4.85071605201875,4.92065166842661,4.95424516043678,4.99371993033744,5.00305835833743,5.05311647686081,5.05682975220054,5.09867968924151,5.11558460377483,5.16223488178621,5.17880301363273,5.19272286554205,5.24301270997435,5.29715217251518,5.31465111109933,5.33050272102827,5.37371055999396,5.41913338761896,5.54063910376574,5.63327738206448,5.63720006066118,5.64553776812537,5.65624254796895,5.66005252777887,5.67845071725274,5.7191522232806,5.72109736502319,5.74109486679244,5.74447579783941,5.75525676347478,5.81626080838204,5.85600159608244,5.87702178439251,5.8796665474915,5.91018482116176,5.96567281627736,5.97915003121511,5.9959734268579,6.16741412447572,6.23196247094663,6.2798350290159,6.29706034374629,6.30289985669126,6.30353310309451,6.32766976823762,6.32949151015069,6.3597731899519,6.57863510117564,6.6061346545933,6.62985815106109,6.78935335448519,6.80704841221084,6.96979214006064,6.99375678014449,7.07402935241336,7.19232400880397,7.44549667941959,7.47481463611701,7.49562172689752,7.55663766036784,7.68963984914365,7.78107978188917,7.7875958307302,7.80206047593587,7.88531351800364,7.95200198677304,7.96220687179582,8.00669995102383,8.28926114422799,8.51063287476215,8.63870039401073,8.66539268632059,8.7882879589478,8.87994585069253,8.88883225214262,9.12645735384329,9.62067210631132,9.68450852154311,9.70231496797777,10.0098030238908,10.0133401689292,10.0196652799786,10.0874651525369,10.2269997138958,10.2675485494852,10.3862454250532,10.4073583716847,10.5873851868117,10.8270043010713,10.9363578407802,11.0209734877922,11.1826849046628,11.2735146284603,11.3694868863439,11.4396003056869,11.4571541064108,11.5963713670139,11.7254940028358,12.1679958053085,12.4330871977044,12.5781340063061,12.8159824140845,12.9198920401866,13.2976713817048,13.5688389950298,13.9488794472313,14.3444357101286,14.4524207998737,14.4770452361783,14.5746371318138,15.4769200108042,15.9224220328036,16.3091731378721,16.8152383588548,16.9775011286004,17.9531648737477,19.967573450545,22.2733219689111,24.1011746408071,24.1525906061803,25.5379149336923,25.6720498548661,26.4584604634093,28.0884051892298,30.6011065457103,46.8636843876799,47.2456206694083
