"","cor","pvalue"
"TAL1",0.504595109175121,2.92080450163604e-16
"TBC1D10C",0.667010069491369,5.67730045947391e-31
"TBX21",0.580807375610345,4.70409172265347e-22
"TBXAS1",0.526586693828133,8.27745044876124e-18
"TCF21",0.579106343176317,1.85588768052527e-21
"TCF4",0.581897563832725,3.06617124720081e-22
"TEK",0.581316132138782,5.23111615000368e-22
"TFEC",0.541104620469271,6.80752652199623e-19
"TGFB1",0.522435579754864,1.65444247693167e-17
"THBD",0.592100562479319,3.7528481241761e-23
"THBS2",0.536249704964183,1.59079861908426e-18
"THEMIS",0.692888395222962,6.05612538814497e-33
"TIE1",0.514734248069214,5.83252554603468e-17
"TIGIT",0.563539799958086,1.36025966309779e-20
"TIMP1",0.617565711689507,1.41429623946864e-25
"TIMP2",0.509283083507569,1.39604508024981e-16
"TM6SF1",0.569257918013559,3.74334111960821e-21
"TMC8",0.63068184353096,6.51088921838286e-27
"TMEM119",0.55982161550053,3.3097077230187e-20
"TMEM173",0.632040280313639,4.69363206019022e-27
"TMEM204",0.547898789565645,2.02776605745617e-19
"TMEM71",0.713366489676101,4.58758755082885e-37
"TMIGD2",0.651007216612054,1.05885404190287e-26
"TNF",0.506175753849608,2.28010125840363e-16
"TNFAIP8",0.551157381868262,1.12328359684102e-19
"TNFAIP8L2",0.630016285452346,7.63871030097326e-27
"TNFRSF4",0.525373237912734,1.19483343094889e-17
"TNFSF13B",0.625271293761174,2.35948204485548e-26
"TNFSF8",0.53804762213336,1.95549094564094e-18
"TRAF3IP3",0.710024411671116,1.38309649350842e-36
"TRAT1",0.713693036428062,2.11740948080028e-35
"TRERF1",0.538030792715383,1.16699723080411e-18
"TRIM22",0.539113552337075,9.65800220978495e-19
"TSHZ3",0.548203917444218,1.91917896263835e-19
"TSPAN32",0.586612307229264,1.17233160682152e-22
"TUBA1A",0.525757966577394,9.51192844290278e-18
"TYROBP",0.584085869525832,1.96625162426009e-22
"UBASH3A",0.661394158668119,3.5038965148997e-30
"UCP2",0.613830032723994,3.31066895655919e-25
"UNC5C",0.526869617617709,9.30654939603188e-18
"VAV1",0.613246845313966,3.7769135361161e-25
"VEGFC",0.560534973071054,1.97886861340545e-20
"VIM",0.574296643241707,1.39855388481498e-21
"WAS",0.611488867210087,5.60931647730243e-25
"WDFY4",0.589846775533763,6.00684722790978e-23
"WIPF1",0.720093440433485,4.74017880584464e-38
"XCL2",0.550899854109957,3.52981062853926e-19
"ZAP70",0.706352582221444,4.56692757178097e-36
"ZBP1",0.530091925220041,4.57835224890819e-18
"ZC3H12D",0.509778323444274,1.29045363196305e-16
"ZCCHC18",0.527656922740583,2.19940646473886e-17
"ZEB2",0.630065695771231,7.54875174644527e-27
"ZFPM2",0.560310967578761,2.06399379321794e-20
"ZNF521",0.532574706488099,2.99730155960482e-18
"ZNF831",0.592151505926417,1.37392531971489e-22
