"","cor","pvalue"
"ACBD6",-0.0711312828514667,0.282713737301603
"ACBD7",-0.30742435321482,2.2278193398224e-06
"ACCN1",NA,NA
"ACCN2",-0.348186939150375,6.72051554791541e-08
"ACCN3",-0.157241731529484,0.0170067728487613
"ACCN5",-0.158627396292869,0.0248650493911082
"ACCS",0.0392569402169979,0.553619188975066
"ACD",-0.0550352650839604,0.406124244196838
"ACE",0.387074089872721,1.22587355798402e-09
"ACE2",-0.228490537469779,0.000536521035307302
"ACER1",NA,NA
"ACER2",0.123704459614419,0.0610614833670598
"ACER3",0.199222748093747,0.00240227466770948
"ACHE",0.118258936926698,0.0740892338860223
"ACIN1",0.0870227800614376,0.188485929699046
"ACLY",-0.00902386610150047,0.891733658711569
"ACMSD",0.0235464726702664,0.722437094218115
"ACN9",-0.207006209217918,0.00159641591216003
"ACO1",-0.0969746199875359,0.142610791543178
"ACO2",-0.0617064862129899,0.351535757761257
"ACOT1",-0.119341563174814,0.070839522919202
"ACOT11",-0.131977907688118,0.0455658390579485
"ACOT12",-0.0147675011130557,0.82449225419846
"ACOT13",-0.224678050715675,0.000597292878167084
"ACOT2",-0.0843781045758892,0.202323373675074
"ACOT4",-0.0377117548932771,0.569347017357488
"ACOT6",-0.192267793512107,0.00371367641499325
"ACOT7",-0.0817901480544797,0.216561856271335
"ACOT8",-0.234442040051533,0.000335496092371467
"ACOT9",0.190465597456768,0.00373871935938745
"ACOX1",-0.267545028275915,3.94634651231009e-05
"ACOX2",-0.0931703393750733,0.159023066824535
"ACOX3",-0.0220227699547419,0.739728871370727
"ACOXL",NA,NA
"ACP1",-0.0807124384936632,0.222697743598669
"ACP2",0.119705629770265,0.0699775902691702
"ACP5",0.576385473012258,9.2525067569145e-22
"ACP6",-0.161103096510123,0.0144476713964786
"ACPL2",-0.194109880664543,0.00311708069262684
"ACPP",0.206815357040001,0.00247599319856771
"ACPT",0.012122645395973,0.863704175322254
"ACR",-0.234482795038426,0.000355528525582005
"ACRBP",0.136388356827641,0.0391808405051551
"ACRC",-0.0153431299026151,0.816976164959533
"ACSBG1",0.188638306469162,0.0042574608088681
"ACSBG2",-0.0537261258418918,0.425707947416834
"ACSF2",-0.258503088385665,7.28853162821514e-05
"ACSF3",0.0466999550635554,0.480956040003753
"ACSL1",-0.0229675637602003,0.72899082899284
"ACSL3",0.0098994385729168,0.881302639232352
"ACSL4",0.223070559130435,0.000655273603715589
"ACSL5",-0.0875031816803904,0.186048643344183
"ACSL6",-0.285095986469817,1.12508682616117e-05
"ACSM1",-0.0923667923270722,0.162664523224415
"ACSM2A",-0.104852646998331,0.112766606164774
"ACSM2B",-0.148377375111668,0.0247351545885469
"ACSM3",-0.259827289548951,6.67142005372796e-05
"ACSM4",-0.0642964913996893,0.343620311084875
"ACSM5",-0.0928958302913064,0.160260111412361
"ACSS1",0.342352492258166,1.00650198845901e-07
"ACSS2",-0.146575933010453,0.0262264672086774
"ACSS3",-0.220659726760203,0.000752033110801171
"ACTA1",0.0018853194568507,0.977615065329921
"ACTA2",0.492780214530975,1.78663385162608e-15
"ACTB",0.295265320220009,5.2261461864774e-06
"ACTC1",NA,NA
"ACTG1",0.157566336546036,0.0167773788302816
"ACTG2",0.166027691518238,0.0120514851924343
"ACTL6A",-0.0524433443404627,0.428620651343787
"ACTL6B",NA,NA
"ACTN1",0.218277582414431,0.000860436583596736
"ACTN2",-0.206548882204276,0.00171527111954572
"ACTN3",NA,NA
"ACTN4",-0.0733920304852733,0.267656094568815
"ACTR10",0.143297226241585,0.0298108755557843
"ACTR1A",0.139983095119581,0.0338511442363364
"ACTR1B",-0.0830464482934597,0.20956289697786
"ACTR2",0.214155833138617,0.00108257694615626
"ACTR3",0.298473877008581,4.07791105170911e-06
"ACTR3B",-0.226378252505095,0.00054115737096752
"ACTR3C",-0.00547756963046801,0.934154121483276
"ACTR5",-0.138059253673456,0.0364032319754305
"ACTR6",-0.0607416893941849,0.359131455908991
"ACTR8",-0.00825763197499849,0.900877447678093
"ACVR1",0.140152195910145,0.033634272883784
"ACVR1B",0.010931102766924,0.869038374205671
"ACVR1C",-0.0981515285216946,0.13780441757744
"ACVR2A",0.100388124538433,0.129013517448916
"ACVR2B",-0.0885832128389691,0.180653823173668
"ACVRL1",0.545821988489151,2.94482776499466e-19
"ACY1",-0.177878033891399,0.00683952927789495
"ACY3",-0.110547083032798,0.0951480590937408
"ACYP1",0.121620372796026,0.0655840972533382
"ACYP2",-0.167867931977163,0.0107693838089615
"ADA",0.397800926899801,3.84097934513197e-10
"ADAD2",NA,NA
"ADAL",-0.354999423279497,3.09700829350558e-08
"ADAM1",0.0655329010308461,0.322416225616434
"ADAM10",0.0628341526910835,0.34278697852742
"ADAM11",-0.0284391831326008,0.66789524148574
"ADAM12",0.291231707260663,8.55702335542569e-06
